UNIXTIME;Дата;Время;H2;T2
1680364800;01.04.2023;22:00:00;50.63;1.01
1680365340;01.04.2023;22:09:00;49.63;0.98
1680365640;01.04.2023;22:14:00;49.95;0.9
1680366000;01.04.2023;22:20:00;50.19;0.85
1680366300;01.04.2023;22:25:00;50.97;0.74
1680366540;01.04.2023;22:29:00;51.21;0.69
1680366900;01.04.2023;22:35:00;50.68;0.63
1680367200;01.04.2023;22:40:00;50.58;0.6
1680367440;01.04.2023;22:44:00;50.67;0.5
1680368100;01.04.2023;22:55:00;51.18;0.38
1680368940;01.04.2023;23:09:00;51.61;0.14
1680369300;01.04.2023;23:15:00;51.4;0.05
1680369600;01.04.2023;23:20:00;51.01;0.01
1680369900;01.04.2023;23:25:00;51.62;-0.07
1680370200;01.04.2023;23:30:00;51.75;-0.14
1680371100;01.04.2023;23:45:00;52.43;-0.36
1680371640;01.04.2023;23:54:00;52.38;-0.48
1680372180;02.04.2023;00:03:00;52.69;-0.63
1680372720;02.04.2023;00:12:00;52.99;-0.75
1680373080;02.04.2023;00:18:00;52.9;-0.81
1680373440;02.04.2023;00:24:00;52.86;-0.92
1680373980;02.04.2023;00:33:00;53.25;-1.01
1680374280;02.04.2023;00:38:00;53.3;-1.05
1680374820;02.04.2023;00:47:00;53.78;-1.15
1680375180;02.04.2023;00:53:00;53.87;-1.19
1680375720;02.04.2023;01:02:00;54.29;-1.3
1680376380;02.04.2023;01:13:00;54.48;-1.37
1680376920;02.04.2023;01:22:00;54.54;-1.46
1680377460;02.04.2023;01:31:00;54.79;-1.53
1680378300;02.04.2023;01:45:00;55.49;-1.68
1680378600;02.04.2023;01:50:00;55.75;-1.74
1680379140;02.04.2023;01:59:00;55.34;-1.79
1680379500;02.04.2023;02:05:00;55.03;-1.86
1680379800;02.04.2023;02:10:00;54.18;-1.85
1680380400;02.04.2023;02:20:00;53.43;-1.94
1680380700;02.04.2023;02:25:00;53.44;-1.99
1680381000;02.04.2023;02:30:00;52.45;-2.01
1680381300;02.04.2023;02:35:00;51.21;-2.06
1680381600;02.04.2023;02:40:00;51.66;-2.21
1680381900;02.04.2023;02:45:00;52;-2.35
1680382200;02.04.2023;02:50:00;52.62;-2.47
1680382500;02.04.2023;02:55:00;52.3;-2.55
1680382800;02.04.2023;03:00:00;52.26;-2.65
1680383100;02.04.2023;03:05:00;52.25;-2.74
1680383700;02.04.2023;03:15:00;51.66;-2.9
1680384300;02.04.2023;03:25:00;52.53;-3.12
1680384780;02.04.2023;03:33:00;53.15;-3.24
1680385380;02.04.2023;03:43:00;54.11;-3.37
1680385680;02.04.2023;03:48:00;54.11;-3.44
1680385980;02.04.2023;03:53:00;53.34;-3.51
1680386580;02.04.2023;04:03:00;53.61;-3.62
1680387180;02.04.2023;04:13:00;54.4;-3.71
1680387480;02.04.2023;04:18:00;53.21;-3.79
1680387780;02.04.2023;04:23:00;54.31;-3.81
1680388080;02.04.2023;04:28:00;54.05;-3.86
1680388680;02.04.2023;04:38:00;53.98;-3.96
1680388920;02.04.2023;04:42:00;54.63;-4.01
1680389280;02.04.2023;04:48:00;54.23;-4.1
1680389880;02.04.2023;04:58:00;52.71;-4.17
1680390480;02.04.2023;05:08:00;54.8;-4.3
1680390780;02.04.2023;05:13:00;56.46;-4.33
1680391080;02.04.2023;05:18:00;58.24;-4.32
1680391380;02.04.2023;05:23:00;59.42;-4.36
1680391920;02.04.2023;05:32:00;60.26;-4.34
1680392280;02.04.2023;05:38:00;59.62;-4.21
1680393120;02.04.2023;05:52:00;57.75;-3.66
1680393420;02.04.2023;05:57:00;57.12;-3.47
1680393720;02.04.2023;06:02:00;58.29;-3.3
1680394020;02.04.2023;06:07:00;58.03;-3.31
1680394560;02.04.2023;06:16:00;57.13;-3.59
1680394920;02.04.2023;06:22:00;56.92;-3.74
1680395220;02.04.2023;06:27:00;57.17;-3.9
1680395520;02.04.2023;06:32:00;57.68;-4.07
1680396000;02.04.2023;06:40:00;56.32;-4.21
1680396300;02.04.2023;06:45:00;54.9;-4.28
1680396900;02.04.2023;06:55:00;54.86;-4.35
1680397200;02.04.2023;07:00:00;52.67;-4.32
1680397800;02.04.2023;07:10:00;50.86;-4.12
1680398100;02.04.2023;07:15:00;50.68;-4.06
1680398700;02.04.2023;07:25:00;51.83;-3.93
1680399000;02.04.2023;07:30:00;52.82;-3.9
1680399600;02.04.2023;07:40:00;53.69;-3.79
1680400200;02.04.2023;07:50:00;52.18;-3.78
1680400800;02.04.2023;08:00:00;52.01;-3.68
1680401400;02.04.2023;08:10:00;51.67;-3.51
1680402000;02.04.2023;08:20:00;51.36;-3.2
1680402300;02.04.2023;08:25:00;50.82;-3.05
1680402600;02.04.2023;08:30:00;50.76;-2.88
1680403140;02.04.2023;08:39:00;50.5;-2.61
1680403440;02.04.2023;08:44:00;50.87;-2.47
1680404040;02.04.2023;08:54:00;50.76;-1.97
1680404340;02.04.2023;08:59:00;50.76;-1.63
1680404940;02.04.2023;09:09:00;50.04;-0.86
1680405480;02.04.2023;09:18:00;48.57;-0.01
1680405840;02.04.2023;09:24:00;46.97;0.56
1680406140;02.04.2023;09:29:00;45.76;1.01
1680406440;02.04.2023;09:34:00;43.96;1.46
1680406740;02.04.2023;09:39:00;42.34;1.88
1680407220;02.04.2023;09:47:00;41.64;2.65
1680407760;02.04.2023;09:56:00;41.47;3.28
1680408060;02.04.2023;10:01:00;40.86;3.6
1680408420;02.04.2023;10:07:00;40.88;3.95
1680408720;02.04.2023;10:12:00;40.19;4.33
1680409260;02.04.2023;10:21:00;39.7;4.99
1680409620;02.04.2023;10:27:00;39.15;5.39
1680409920;02.04.2023;10:32:00;37.93;5.63
1680410220;02.04.2023;10:37:00;37.28;5.78
1680410520;02.04.2023;10:42:00;37.42;5.86
1680410820;02.04.2023;10:47:00;37.14;5.94
1680411360;02.04.2023;10:56:00;37.31;6.09
1680411720;02.04.2023;11:02:00;36.96;6.24
1680412020;02.04.2023;11:07:00;37.51;6.33
1680412320;02.04.2023;11:12:00;37.41;6.44
1680412920;02.04.2023;11:22:00;36.69;6.64
1680413460;02.04.2023;11:31:00;36.73;6.74
1680413820;02.04.2023;11:37:00;36.18;6.85
1680414120;02.04.2023;11:42:00;36.62;6.94
1680414720;02.04.2023;11:52:00;34.58;7.14
1680415260;02.04.2023;12:01:00;35.97;7.32
1680415620;02.04.2023;12:07:00;36.21;7.5
1680416220;02.04.2023;12:17:00;36.19;7.75
1680416520;02.04.2023;12:22:00;35.43;8.06
1680416820;02.04.2023;12:27:00;34.9;8.19
1680417300;02.04.2023;12:35:00;35.69;8.45
1680417720;02.04.2023;12:42:00;34.75;8.77
1680418020;02.04.2023;12:47:00;35.37;8.91
1680418320;02.04.2023;12:52:00;35.22;9.13
1680418620;02.04.2023;12:57:00;35.17;9.3
1680418920;02.04.2023;13:02:00;34.78;9.43
1680419220;02.04.2023;13:07:00;34.91;9.51
1680419520;02.04.2023;13:12:00;34.94;9.66
1680419820;02.04.2023;13:17:00;34.52;9.8
1680420120;02.04.2023;13:22:00;34.57;10.01
1680420420;02.04.2023;13:27:00;34.41;10.07
1680420720;02.04.2023;13:32:00;34.64;10.16
1680421020;02.04.2023;13:37:00;34.52;10.39
1680421560;02.04.2023;13:46:00;34.51;10.53
1680421920;02.04.2023;13:52:00;33.83;10.59
1680430140;02.04.2023;16:09:00;32.96;11.47
1680430500;02.04.2023;16:15:00;33.29;11.36
1680430800;02.04.2023;16:20:00;33.51;11.26
1680431100;02.04.2023;16:25:00;33.17;11.25
1680431400;02.04.2023;16:30:00;34;11.27
1680432000;02.04.2023;16:40:00;34.05;11.05
1680432540;02.04.2023;16:49:00;34.02;10.93
1680432900;02.04.2023;16:55:00;34.08;10.72
1680433380;02.04.2023;17:03:00;34.69;10.54
1680433740;02.04.2023;17:09:00;34.74;10.5
1680434100;02.04.2023;17:15:00;34.17;11.1
1680434400;02.04.2023;17:20:00;33.27;11.65
1680434700;02.04.2023;17:25:00;33.03;11.14
1680435300;02.04.2023;17:35:00;34.4;10.29
1680435840;02.04.2023;17:44:00;35.02;9.7
1680436200;02.04.2023;17:50:00;35.51;9.51
1680436800;02.04.2023;18:00:00;36.04;9.03
1680437400;02.04.2023;18:10:00;36.46;8.52
1680437700;02.04.2023;18:15:00;36.79;8.3
1680438300;02.04.2023;18:25:00;37.35;7.79
1680438900;02.04.2023;18:35:00;37.89;7.38
1680439200;02.04.2023;18:40:00;38.1;7.13
1680439620;02.04.2023;18:47:00;38.48;6.84
1680440100;02.04.2023;18:55:00;38.72;6.54
1680440400;02.04.2023;19:00:00;38.96;6.31
1680440700;02.04.2023;19:05:00;39.22;6.22
1680441000;02.04.2023;19:10:00;39.22;6.11
1680441300;02.04.2023;19:15:00;39.47;5.82
1680441600;02.04.2023;19:20:00;39.79;5.52
1680441900;02.04.2023;19:25:00;40.5;5.19
1680442200;02.04.2023;19:30:00;41.16;4.88
1680442500;02.04.2023;19:35:00;41.72;4.61
1680442800;02.04.2023;19:40:00;42.16;4.34
1680443400;02.04.2023;19:50:00;42.98;3.86
1680444000;02.04.2023;20:00:00;44.59;3.51
1680444300;02.04.2023;20:05:00;45.09;3.39
1680444540;02.04.2023;20:09:00;45.58;3.23
1680444900;02.04.2023;20:15:00;46.02;3.04
1680445200;02.04.2023;20:20:00;46.59;2.88
1680445800;02.04.2023;20:30:00;47.36;2.54
1680446100;02.04.2023;20:35:00;47.43;2.38
1680446700;02.04.2023;20:45:00;47.4;2.15
1680447300;02.04.2023;20:55:00;48.07;2.03
1680447600;02.04.2023;21:00:00;48.3;1.94
1680447900;02.04.2023;21:05:00;48.55;1.87
1680448200;02.04.2023;21:10:00;48.32;1.8
1680448740;02.04.2023;21:19:00;48.46;1.68
1680449100;02.04.2023;21:25:00;48.8;1.66
1680449640;02.04.2023;21:34:00;48.72;1.54
1680449940;02.04.2023;21:39:00;48.67;1.53
1680450240;02.04.2023;21:44:00;48.5;1.51
1680450840;02.04.2023;21:54:00;48.14;1.47
1680451200;02.04.2023;22:00:00;48.07;1.44
1680451500;02.04.2023;22:05:00;47.34;1.42
1680452040;02.04.2023;22:14:00;47.27;1.3
1680452400;02.04.2023;22:20:00;47.15;1.23
1680452700;02.04.2023;22:25:00;46.9;1.22
1680453300;02.04.2023;22:35:00;46.95;1.2
1680453600;02.04.2023;22:40:00;47.23;1.17
1680453900;02.04.2023;22:45:00;47.64;1.15
1680454440;02.04.2023;22:54:00;47.73;1.22
1680454800;02.04.2023;23:00:00;47.68;1.2
1680455100;02.04.2023;23:05:00;46.64;1.31
1680455640;02.04.2023;23:14:00;47.24;1.27
1680456000;02.04.2023;23:20:00;47.23;1.15
1680456300;02.04.2023;23:25:00;46.52;1.07
1680456900;02.04.2023;23:35:00;45.64;0.85
1680457200;02.04.2023;23:40:00;44.97;0.79
1680457500;02.04.2023;23:45:00;44.6;0.72
1680458100;02.04.2023;23:55:00;45.21;0.59
1680458700;03.04.2023;00:05:00;45.62;0.42
1680459000;03.04.2023;00:10:00;46.57;0.33
1680459600;03.04.2023;00:20:00;47.19;0.04
1680460140;03.04.2023;00:29:00;48.16;-0.1
1680460800;03.04.2023;00:40:00;49.02;-0.2
1680461100;03.04.2023;00:45:00;48.69;-0.22
1680461400;03.04.2023;00:50:00;48.56;-0.2
1680461700;03.04.2023;00:55:00;47.41;-0.24
1680462180;03.04.2023;01:03:00;47.23;-0.32
1680462780;03.04.2023;01:13:00;45.97;-0.41
1680463380;03.04.2023;01:23:00;46.65;-0.6
1680463980;03.04.2023;01:33:00;47.63;-0.85
1680464280;03.04.2023;01:38:00;48.05;-0.99
1680464880;03.04.2023;01:48:00;48.85;-1.25
1680465180;03.04.2023;01:53:00;49.21;-1.36
1680465780;03.04.2023;02:03:00;50.23;-1.59
1680466320;03.04.2023;02:12:00;50.75;-1.77
1680466620;03.04.2023;02:17:00;50.48;-1.86
1680466980;03.04.2023;02:23:00;50.68;-1.92
1680467280;03.04.2023;02:28:00;50.79;-1.95
1680467880;03.04.2023;02:38:00;51.46;-1.99
1680468480;03.04.2023;02:48:00;51.63;-2.13
1680468780;03.04.2023;02:53:00;49.48;-2.17
1680469380;03.04.2023;03:03:00;47.95;-2.13
1680469680;03.04.2023;03:08:00;47.78;-2.14
1680469980;03.04.2023;03:13:00;47.89;-2.21
1680470580;03.04.2023;03:23:00;47.64;-2.3
1680470880;03.04.2023;03:28:00;47.82;-2.3
1680471180;03.04.2023;03:33:00;47.74;-2.39
1680471480;03.04.2023;03:38:00;47.62;-2.44
1680471780;03.04.2023;03:43:00;48.94;-2.56
1680472380;03.04.2023;03:53:00;50.58;-2.77
1680472680;03.04.2023;03:58:00;51.41;-2.87
1680473280;03.04.2023;04:08:00;51.72;-2.96
1680473580;03.04.2023;04:13:00;51.5;-2.97
1680473880;03.04.2023;04:18:00;51.8;-3
1680474180;03.04.2023;04:23:00;51.96;-3.03
1680474480;03.04.2023;04:28:00;51.7;-3.04
1680474780;03.04.2023;04:33:00;51.8;-3.03
1680475080;03.04.2023;04:38:00;51.23;-3
1680475680;03.04.2023;04:48:00;49.33;-2.62
1680475980;03.04.2023;04:53:00;48.82;-2.44
1680476580;03.04.2023;05:03:00;46.82;-2.12
1680477180;03.04.2023;05:13:00;44.89;-1.75
1680477780;03.04.2023;05:23:00;43.46;-1.36
1680478080;03.04.2023;05:28:00;43.07;-1.14
1680478380;03.04.2023;05:33:00;42.54;-1.06
1680478680;03.04.2023;05:38:00;42.4;-1.02
1680479280;03.04.2023;05:48:00;41.8;-0.94
1680479880;03.04.2023;05:58:00;41.71;-0.89
1680480180;03.04.2023;06:03:00;41.12;-0.88
1680480480;03.04.2023;06:08:00;41.41;-0.88
1680480780;03.04.2023;06:13:00;41.87;-0.88
1680481380;03.04.2023;06:23:00;42.65;-1.03
1680481680;03.04.2023;06:28:00;42.59;-1.15
1680481980;03.04.2023;06:33:00;43.29;-1.14
1680482280;03.04.2023;06:38:00;43.26;-1.26
1680482880;03.04.2023;06:48:00;42.89;-1.23
1680483480;03.04.2023;06:58:00;42.21;-1.17
1680484080;03.04.2023;07:08:00;42.27;-1
1680484680;03.04.2023;07:18:00;42.64;-0.66
1680484980;03.04.2023;07:23:00;41.91;-0.44
1680485580;03.04.2023;07:33:00;40.96;0.09
1680486180;03.04.2023;07:43:00;39.62;0.77
1680486480;03.04.2023;07:48:00;38.02;1.2
1680486780;03.04.2023;07:53:00;35.68;1.89
1680487080;03.04.2023;07:58:00;36.41;2.5
1680487380;03.04.2023;08:03:00;35.56;2.87
1680487680;03.04.2023;08:08:00;34.29;3.21
1680487980;03.04.2023;08:13:00;33.43;3.58
1680488280;03.04.2023;08:18:00;33.26;4.03
1680488580;03.04.2023;08:23:00;34.03;4.37
1680488880;03.04.2023;08:28:00;34.4;4.6
1680489420;03.04.2023;08:37:00;33.99;5.04
1680489720;03.04.2023;08:42:00;33.53;5.42
1680490020;03.04.2023;08:47:00;34.68;5.77
1680490380;03.04.2023;08:53:00;35.3;5.98
1680490680;03.04.2023;08:58:00;36.24;5.94
1680490980;03.04.2023;09:03:00;35.48;5.99
1680491280;03.04.2023;09:08:00;35.64;6.02
1680491880;03.04.2023;09:18:00;35.65;6.25
1680492420;03.04.2023;09:27:00;35.62;6.63
1680492780;03.04.2023;09:33:00;35.82;6.93
1680493080;03.04.2023;09:38:00;35.29;7.16
1680493380;03.04.2023;09:43:00;35.16;7.48
1680493980;03.04.2023;09:53:00;34.26;8.13
1680494280;03.04.2023;09:58:00;34.44;8.46
1680494880;03.04.2023;10:08:00;33.08;8.92
1680495180;03.04.2023;10:13:00;32.03;9.01
1680495480;03.04.2023;10:18:00;32.27;9.08
1680495780;03.04.2023;10:23:00;32.47;9.08
1680496080;03.04.2023;10:28:00;32.28;9.19
1680496380;03.04.2023;10:33:00;32.33;9.3
1680496680;03.04.2023;10:38:00;32.12;9.28
1680497280;03.04.2023;10:48:00;32.25;9.68
1680497580;03.04.2023;10:53:00;31.49;9.85
1680498180;03.04.2023;11:03:00;31.24;10.27
1680498480;03.04.2023;11:08:00;30.85;10.53
1680499080;03.04.2023;11:18:00;30.74;11.14
1680499380;03.04.2023;11:23:00;29.99;11.33
1680499680;03.04.2023;11:28:00;29.3;11.57
1680499980;03.04.2023;11:33:00;28.54;11.7
1680500280;03.04.2023;11:38:00;28.53;11.88
1680500880;03.04.2023;11:48:00;27.89;12.21
1680501480;03.04.2023;11:58:00;27.63;12.51
1680501780;03.04.2023;12:03:00;26.8;12.53
1680502260;03.04.2023;12:11:00;27.06;12.55
1680502680;03.04.2023;12:18:00;27.59;12.8
1680503280;03.04.2023;12:28:00;26.85;13.15
1680503580;03.04.2023;12:33:00;26.21;13.34
1680503880;03.04.2023;12:38:00;25.98;13.35
1680504480;03.04.2023;12:48:00;26.46;13.66
1680504780;03.04.2023;12:53:00;25.72;13.91
1680505080;03.04.2023;12:58:00;25.9;14.08
1680505380;03.04.2023;13:03:00;25.17;14.19
1680505680;03.04.2023;13:08:00;24.77;14.35
1680505980;03.04.2023;13:13:00;25.29;14.44
1680506280;03.04.2023;13:18:00;24.46;14.53
1680506580;03.04.2023;13:23:00;24.01;14.61
1680506880;03.04.2023;13:28:00;24.83;14.64
1680507480;03.04.2023;13:38:00;24.51;14.76
1680507780;03.04.2023;13:43:00;24.12;14.89
1680508380;03.04.2023;13:53:00;24.34;14.92
1680508920;03.04.2023;14:02:00;25.15;15.18
1680509220;03.04.2023;14:07:00;25.36;15.26
1680509580;03.04.2023;14:13:00;25.32;15.39
1680509880;03.04.2023;14:18:00;24.81;15.34
1680510180;03.04.2023;14:23:00;24.01;15.4
1680510480;03.04.2023;14:28:00;25.09;15.4
1680510780;03.04.2023;14:33:00;24.92;15.42
1680511080;03.04.2023;14:38:00;25.37;15.47
1680511380;03.04.2023;14:43:00;25.41;15.66
1680511980;03.04.2023;14:53:00;24.44;15.88
1680512280;03.04.2023;14:58:00;24.74;15.89
1680512580;03.04.2023;15:03:00;24.59;15.89
1680513120;03.04.2023;15:12:00;24.77;16.1
1680513480;03.04.2023;15:18:00;24.78;16.14
1680513780;03.04.2023;15:23:00;24.89;16.26
1680514080;03.04.2023;15:28:00;25;16.47
1680514680;03.04.2023;15:38:00;24.5;16.74
1680514980;03.04.2023;15:43:00;24.96;16.74
1680515280;03.04.2023;15:48:00;24.86;16.7
1680515580;03.04.2023;15:53:00;25.42;16.79
1680516180;03.04.2023;16:03:00;25.25;17.01
1680516780;03.04.2023;16:13:00;25.54;16.73
1680517080;03.04.2023;16:18:00;25.52;16.71
1680517620;03.04.2023;16:27:00;25.33;16.74
1680517980;03.04.2023;16:33:00;25.84;16.59
1680518580;03.04.2023;16:43:00;25.74;16.56
1680518880;03.04.2023;16:48:00;25.87;16.56
1680519480;03.04.2023;16:58:00;26.02;16.47
1680520080;03.04.2023;17:08:00;26.52;16.37
1680520380;03.04.2023;17:13:00;26.3;16.27
1680520980;03.04.2023;17:23:00;26.85;16.25
1680521280;03.04.2023;17:28:00;27.14;16.06
1680521580;03.04.2023;17:33:00;27.59;15.9
1680521880;03.04.2023;17:38:00;27.52;15.69
1680522480;03.04.2023;17:48:00;28.25;15.27
1680522780;03.04.2023;17:53:00;28.53;15.08
1680523380;03.04.2023;18:03:00;28.54;14.68
1680523680;03.04.2023;18:08:00;28.5;14.49
1680523980;03.04.2023;18:13:00;28.48;14.3
1680524580;03.04.2023;18:23:00;29.44;13.72
1680525180;03.04.2023;18:33:00;30.08;13.12
1680525480;03.04.2023;18:38:00;30.64;12.82
1680525780;03.04.2023;18:43:00;31;12.57
1680526380;03.04.2023;18:53:00;31.64;11.99
1680526680;03.04.2023;18:58:00;32.16;11.71
1680526980;03.04.2023;19:03:00;32.49;11.41
1680527280;03.04.2023;19:08:00;32.76;11.13
1680527880;03.04.2023;19:18:00;33.56;10.59
1680528180;03.04.2023;19:23:00;34.44;10.27
1680528480;03.04.2023;19:28:00;35.19;9.92
1680528780;03.04.2023;19:33:00;35.31;9.6
1680529080;03.04.2023;19:38:00;36.08;9.3
1680529380;03.04.2023;19:43:00;36.61;8.99
1680529980;03.04.2023;19:53:00;37.58;8.45
1680530580;03.04.2023;20:03:00;38.15;8.01
1680530880;03.04.2023;20:08:00;38.4;7.79
1680531480;03.04.2023;20:18:00;38.94;7.43
1680531780;03.04.2023;20:23:00;39.2;7.26
1680532380;03.04.2023;20:33:00;39.64;7
1680532680;03.04.2023;20:38:00;40.08;6.88
1680532980;03.04.2023;20:43:00;40.32;6.74
1680533580;03.04.2023;20:53:00;40.88;6.51
1680533880;03.04.2023;20:58:00;41.34;6.38
1680534180;03.04.2023;21:03:00;41.68;6.25
1680534720;03.04.2023;21:12:00;41.84;6
1680535080;03.04.2023;21:18:00;42.2;5.89
1680535680;03.04.2023;21:28:00;42.26;5.73
1680535980;03.04.2023;21:33:00;42.26;5.65
1680536280;03.04.2023;21:38:00;42.3;5.59
1680536580;03.04.2023;21:43:00;42.45;5.52
1680536880;03.04.2023;21:48:00;42.97;5.44
1680537480;03.04.2023;21:58:00;42.59;5.31
1680538080;03.04.2023;22:08:00;43.34;5.22
1680538320;03.04.2023;22:12:00;43.34;5.13
1680538680;03.04.2023;22:18:00;43.6;5.05
1680538980;03.04.2023;22:23:00;43.52;4.94
1680539280;03.04.2023;22:28:00;43.82;4.85
1680539580;03.04.2023;22:33:00;44.06;4.76
1680539880;03.04.2023;22:38:00;44.3;4.66
1680540360;03.04.2023;22:46:00;44.52;4.54
1680540960;03.04.2023;22:56:00;44.1;4.56
1680541260;03.04.2023;23:01:00;44.77;4.51
1680541560;03.04.2023;23:06:00;44.85;4.46
1680541860;03.04.2023;23:11:00;45.24;4.34
1680542460;03.04.2023;23:21:00;45.21;4.16
1680543060;03.04.2023;23:31:00;45.13;4.12
1680543360;03.04.2023;23:36:00;45;4.1
1680543900;03.04.2023;23:45:00;45.26;4.03
1680544200;03.04.2023;23:50:00;45.64;4.01
1680544560;03.04.2023;23:56:00;45.28;4
1680544860;04.04.2023;00:01:00;45.48;3.96
1680545160;04.04.2023;00:06:00;45.41;3.91
1680545460;04.04.2023;00:11:00;45.69;3.85
1680546060;04.04.2023;00:21:00;45.48;3.82
1680546660;04.04.2023;00:31:00;45.9;3.73
1680547260;04.04.2023;00:41:00;46;3.65
1680547860;04.04.2023;00:51:00;45.52;3.66
1680548160;04.04.2023;00:56:00;45.33;3.69
1680548760;04.04.2023;01:06:00;45.11;3.66
1680549060;04.04.2023;01:11:00;45.21;3.66
1680549660;04.04.2023;01:21:00;45.53;3.65
1680549960;04.04.2023;01:26:00;45.69;3.55
1680550260;04.04.2023;01:31:00;45.66;3.48
1680550860;04.04.2023;01:41:00;45.72;3.38
1680551460;04.04.2023;01:51:00;46.41;3.17
1680551760;04.04.2023;01:56:00;46.58;3.07
1680552060;04.04.2023;02:01:00;46;3.01
1680552660;04.04.2023;02:11:00;46.69;2.88
1680552960;04.04.2023;02:16:00;46.65;2.83
1680553560;04.04.2023;02:26:00;46.26;2.87
1680553860;04.04.2023;02:31:00;46.94;2.88
1680554160;04.04.2023;02:36:00;46.77;2.81
1680554460;04.04.2023;02:41:00;46.61;2.83
1680554760;04.04.2023;02:46:00;46.58;2.78
1680555360;04.04.2023;02:56:00;46.49;2.8
1680555660;04.04.2023;03:01:00;46.64;2.77
1680556260;04.04.2023;03:11:00;46.29;2.7
1680556560;04.04.2023;03:16:00;46.41;2.67
1680556860;04.04.2023;03:21:00;46.19;2.54
1680557160;04.04.2023;03:26:00;46.08;2.45
1680557460;04.04.2023;03:31:00;46.21;2.45
1680557760;04.04.2023;03:36:00;46.1;2.41
1680558360;04.04.2023;03:46:00;46.22;2.35
1680558600;04.04.2023;03:50:00;46.39;2.31
1680558900;04.04.2023;03:55:00;46.65;2.21
1680559260;04.04.2023;04:01:00;46.9;2.14
1680559860;04.04.2023;04:11:00;47.26;1.93
1680560160;04.04.2023;04:16:00;47.57;1.89
1680560760;04.04.2023;04:26:00;47.78;1.86
1680561360;04.04.2023;04:36:00;47.77;1.8
1680561960;04.04.2023;04:46:00;48.35;1.74
1680562260;04.04.2023;04:51:00;48.23;1.64
1680562560;04.04.2023;04:56:00;48.38;1.57
1680563160;04.04.2023;05:06:00;49.1;1.46
1680563460;04.04.2023;05:11:00;48.95;1.46
1680563760;04.04.2023;05:16:00;48.86;1.44
1680564060;04.04.2023;05:21:00;49.09;1.44
1680564660;04.04.2023;05:31:00;48.31;1.39
1680564960;04.04.2023;05:36:00;48.64;1.42
1680565260;04.04.2023;05:41:00;48.11;1.5
1680565860;04.04.2023;05:51:00;47.89;1.53
1680566160;04.04.2023;05:56:00;48.22;1.45
1680566460;04.04.2023;06:01:00;48.57;1.45
1680567060;04.04.2023;06:11:00;48.04;1.38
1680567360;04.04.2023;06:16:00;48.32;1.39
1680567660;04.04.2023;06:21:00;48.16;1.41
1680567960;04.04.2023;06:26:00;48.35;1.36
1680568260;04.04.2023;06:31:00;48.48;1.3
1680568800;04.04.2023;06:40:00;48.42;1.35
1680569400;04.04.2023;06:50:00;48.69;1.42
1680569760;04.04.2023;06:56:00;48.19;1.54
1680570300;04.04.2023;07:05:00;47.75;1.82
1680570600;04.04.2023;07:10:00;47.27;2.1
1680570960;04.04.2023;07:16:00;47.11;2.42
1680571260;04.04.2023;07:21:00;47.51;2.68
1680571560;04.04.2023;07:26:00;46.62;2.96
1680572160;04.04.2023;07:36:00;46.25;3.51
1680572460;04.04.2023;07:41:00;45.88;3.77
1680573000;04.04.2023;07:50:00;45.26;4.34
1680573360;04.04.2023;07:56:00;44.55;4.68
1680573960;04.04.2023;08:06:00;43.04;5.43
1680574440;04.04.2023;08:14:00;41.83;5.93
1680574800;04.04.2023;08:20:00;40.84;6.28
1680575160;04.04.2023;08:26:00;40.61;6.64
1680575460;04.04.2023;08:31:00;39.95;6.93
1680575700;04.04.2023;08:35:00;39.76;7.27
1680576060;04.04.2023;08:41:00;40.78;7.62
1680576300;04.04.2023;08:45:00;39.79;7.92
1680576660;04.04.2023;08:51:00;38.95;8.19
1680576960;04.04.2023;08:56:00;38.61;8.41
1680577560;04.04.2023;09:06:00;37.95;8.85
1680577860;04.04.2023;09:11:00;37.99;9.07
1680578280;04.04.2023;09:18:00;36.66;9.38
1680578760;04.04.2023;09:26:00;36.69;9.52
1680579120;04.04.2023;09:32:00;36.57;9.38
1680579540;04.04.2023;09:39:00;36.54;9.44
1680580080;04.04.2023;09:48:00;36.79;9.61
1680580440;04.04.2023;09:54:00;36.6;9.82
1680580980;04.04.2023;10:03:00;36.24;10.32
1680581280;04.04.2023;10:08:00;35.86;10.67
1680581640;04.04.2023;10:14:00;35.55;11.03
1680582240;04.04.2023;10:24:00;35.24;11.87
1680582780;04.04.2023;10:33:00;34.99;12.41
1680583140;04.04.2023;10:39:00;34.54;12.66
1680583440;04.04.2023;10:44:00;34.34;12.81
1680583980;04.04.2023;10:53:00;34.05;12.98
1680584940;04.04.2023;11:09:00;33.31;13.45
1680585240;04.04.2023;11:14:00;33.08;13.63
1680585720;04.04.2023;11:22:00;33.02;13.95
1680586140;04.04.2023;11:29:00;32.63;14.13
1680586740;04.04.2023;11:39:00;32.3;14.53
1680587220;04.04.2023;11:47:00;31.79;14.78
1680587640;04.04.2023;11:54:00;31.73;14.85
1680587940;04.04.2023;11:59:00;31.94;14.94
1680588540;04.04.2023;12:09:00;31.31;15.53
1680589140;04.04.2023;12:19:00;30.47;16.05
1680589740;04.04.2023;12:29:00;29.48;16.56
1680590040;04.04.2023;12:34:00;28.64;16.91
1680590340;04.04.2023;12:39:00;28.78;17.18
1680590940;04.04.2023;12:49:00;27.49;17.45
